repo	seed	author	commits	commitShare	lines	lineShare	gap	filesSampled	filesTotal	authorsTotal
lektor/lektor	c	Antonio Cavallo	2	0.001336	0	0.000000	-0.001336	111	474	110
lektor/lektor	c	Anton Vlasenko	2	0.001336	0	0.000000	-0.001336	111	474	110
lektor/lektor	c	Dara Adib	2	0.001336	0	0.000000	-0.001336	111	474	110
lektor/lektor	c	Eric Ma	2	0.001336	0	0.000000	-0.001336	111	474	110
lektor/lektor	c	Ismael Luceno	2	0.001336	0	0.000000	-0.001336	111	474	110
lektor/lektor	c	Uwe Kamper	2	0.001336	0	0.000000	-0.001336	111	474	110
lektor/lektor	c	go-bears	2	0.001336	0	0.000000	-0.001336	111	474	110
lektor/lektor	c	Thomas Gratier	2	0.001336	0	0.000000	-0.001336	111	474	110
lektor/lektor	c	Andrew Shay	1	0.000668	0	0.000000	-0.000668	111	474	110
lektor/lektor	c	Atsushi Suga	1	0.000668	0	0.000000	-0.000668	111	474	110
lektor/lektor	c	Aleph Melo	1	0.000668	0	0.000000	-0.000668	111	474	110
lektor/lektor	c	Alex Ramsdell	1	0.000668	0	0.000000	-0.000668	111	474	110
lektor/lektor	c	Anthony Nemitz	1	0.000668	0	0.000000	-0.000668	111	474	110
lektor/lektor	c	Anthony Plunkett	1	0.000668	0	0.000000	-0.000668	111	474	110
lektor/lektor	c	The Gitter Badger	1	0.000668	0	0.000000	-0.000668	111	474	110
lektor/lektor	c	Brian Cappello	1	0.000668	0	0.000000	-0.000668	111	474	110
lektor/lektor	c	C.A.M. Gerlach	1	0.000668	0	0.000000	-0.000668	111	474	110
lektor/lektor	c	Corey Grunewald	1	0.000668	0	0.000000	-0.000668	111	474	110
lektor/lektor	c	David Lord	1	0.000668	0	0.000000	-0.000668	111	474	110
lektor/lektor	c	Patrick Gerken	1	0.000668	0	0.000000	-0.000668	111	474	110
lektor/lektor	c	Edward Betts	1	0.000668	0	0.000000	-0.000668	111	474	110
lektor/lektor	c	Riaan F Venter	1	0.000668	0	0.000000	-0.000668	111	474	110
lektor/lektor	c	Emmanuel Leblond	1	0.000668	0	0.000000	-0.000668	111	474	110
lektor/lektor	c	f-seven	1	0.000668	0	0.000000	-0.000668	111	474	110
lektor/lektor	c	Florian Schulze	1	0.000668	0	0.000000	-0.000668	111	474	110
lektor/lektor	c	Gaurav Kumar	1	0.000668	0	0.000000	-0.000668	111	474	110
lektor/lektor	c	germn	1	0.000668	0	0.000000	-0.000668	111	474	110
lektor/lektor	c	go-bears	1	0.000668	0	0.000000	-0.000668	111	474	110
lektor/lektor	c	goofy-bz	1	0.000668	0	0.000000	-0.000668	111	474	110
lektor/lektor	c	KimKyung-man	1	0.000668	0	0.000000	-0.000668	111	474	110
lektor/lektor	c	Patrik Dufresne	1	0.000668	0	0.000000	-0.000668	111	474	110
lektor/lektor	c	Patrik Dufresne	1	0.000668	0	0.000000	-0.000668	111	474	110
lektor/lektor	c	Xavi Torelló	1	0.000668	0	0.000000	-0.000668	111	474	110
lektor/lektor	c	jab	1	0.000668	0	0.000000	-0.000668	111	474	110
lektor/lektor	c	Jonathan Goodson	1	0.000668	0	0.000000	-0.000668	111	474	110
lektor/lektor	c	Hyunjun Kim	1	0.000668	0	0.000000	-0.000668	111	474	110
lektor/lektor	c	Kyle Crawshaw	1	0.000668	0	0.000000	-0.000668	111	474	110
lektor/lektor	c	Kartheek Lenkala	1	0.000668	0	0.000000	-0.000668	111	474	110
lektor/lektor	c	Lukas Bockstaller	1	0.000668	0	0.000000	-0.000668	111	474	110
lektor/lektor	c	m-lib	1	0.000668	0	0.000000	-0.000668	111	474	110
lektor/lektor	c	Mateusz Pianka	1	0.000668	0	0.000000	-0.000668	111	474	110
lektor/lektor	c	Martin Joerg	1	0.000668	0	0.000000	-0.000668	111	474	110
lektor/lektor	c	Chris Morgan	1	0.000668	0	0.000000	-0.000668	111	474	110
lektor/lektor	c	Hsiaoming Yang	1	0.000668	0	0.000000	-0.000668	111	474	110
lektor/lektor	c	pascalmolin	1	0.000668	0	0.000000	-0.000668	111	474	110
lektor/lektor	c	Oz N Tiram	1	0.000668	0	0.000000	-0.000668	111	474	110
lektor/lektor	c	Pietro Albini	1	0.000668	0	0.000000	-0.000668	111	474	110
lektor/lektor	c	Niels van Rongen	1	0.000668	0	0.000000	-0.000668	111	474	110
lektor/lektor	c	Robert	1	0.000668	0	0.000000	-0.000668	111	474	110
lektor/lektor	c	SHIMIZU Taku	1	0.000668	0	0.000000	-0.000668	111	474	110
lektor/lektor	c	Spencer Nelson	1	0.000668	0	0.000000	-0.000668	111	474	110
lektor/lektor	c	Stéphane Raimbault	1	0.000668	0	0.000000	-0.000668	111	474	110
lektor/lektor	c	Sungjin Kang	1	0.000668	0	0.000000	-0.000668	111	474	110
lektor/lektor	c	Ulrich Petri	1	0.000668	0	0.000000	-0.000668	111	474	110
lektor/lektor	c	Tzu-ping Chung	1	0.000668	0	0.000000	-0.000668	111	474	110
lektor/lektor	c	H. Turgut Uyar	1	0.000668	0	0.000000	-0.000668	111	474	110
lektor/lektor	c	Vinzenz Sinapius	1	0.000668	0	0.000000	-0.000668	111	474	110
lektor/lektor	c	🇺🇦 Sviatoslav Sydorenko (Святослав Сидоренко)	1	0.000668	0	0.000000	-0.000668	111	474	110
lektor/lektor	c	🇺🇦 Sviatoslav Sydorenko (Святослав Сидоренко)	1	0.000668	0	0.000000	-0.000668	111	474	110
lektor/lektor	c	🇺🇦 Sviatoslav Sydorenko (Святослав Сидоренко)	1	0.000668	0	0.000000	-0.000668	111	474	110
lektor/lektor	c	Hyunjun Kim	1	0.000668	0	0.000000	-0.000668	111	474	110
kashav/fsql	a	Kashav Madan	141	0.940000	1797	0.972929	0.032929	16	59	8
kashav/fsql	a	Brian Jones	3	0.020000	46	0.024905	0.004905	16	59	8
kashav/fsql	a	dependabot[bot]	1	0.006667	3	0.001624	-0.005042	16	59	8
kashav/fsql	a	guoguangwu	1	0.006667	1	0.000541	-0.006125	16	59	8
kashav/fsql	a	Harald Nordgren	1	0.006667	0	0.000000	-0.006667	16	59	8
kashav/fsql	a	Khagesh Patel	1	0.006667	0	0.000000	-0.006667	16	59	8
kashav/fsql	a	Matthisk Heimensen	1	0.006667	0	0.000000	-0.006667	16	59	8
kashav/fsql	a	Ricardo Seriani	1	0.006667	0	0.000000	-0.006667	16	59	8
kashav/fsql	b	Kashav Madan	141	0.940000	1102	0.993688	0.053688	15	59	8
kashav/fsql	b	dependabot[bot]	1	0.006667	6	0.005410	-0.001256	15	59	8
kashav/fsql	b	guoguangwu	1	0.006667	1	0.000902	-0.005765	15	59	8
kashav/fsql	b	Brian Jones	3	0.020000	0	0.000000	-0.020000	15	59	8
kashav/fsql	b	Harald Nordgren	1	0.006667	0	0.000000	-0.006667	15	59	8
kashav/fsql	b	Khagesh Patel	1	0.006667	0	0.000000	-0.006667	15	59	8
kashav/fsql	b	Matthisk Heimensen	1	0.006667	0	0.000000	-0.006667	15	59	8
kashav/fsql	b	Ricardo Seriani	1	0.006667	0	0.000000	-0.006667	15	59	8
kashav/fsql	c	Kashav Madan	141	0.940000	762	0.998689	0.058689	11	59	8
kashav/fsql	c	Brian Jones	3	0.020000	1	0.001311	-0.018689	11	59	8
kashav/fsql	c	dependabot[bot]	1	0.006667	0	0.000000	-0.006667	11	59	8
kashav/fsql	c	guoguangwu	1	0.006667	0	0.000000	-0.006667	11	59	8
kashav/fsql	c	Harald Nordgren	1	0.006667	0	0.000000	-0.006667	11	59	8
kashav/fsql	c	Khagesh Patel	1	0.006667	0	0.000000	-0.006667	11	59	8
kashav/fsql	c	Matthisk Heimensen	1	0.006667	0	0.000000	-0.006667	11	59	8
kashav/fsql	c	Ricardo Seriani	1	0.006667	0	0.000000	-0.006667	11	59	8
willnorris/imageproxy	a	Will Norris	378	0.790795	1538	0.816348	0.025553	14	45	52
willnorris/imageproxy	a	Mike Dalessio	1	0.002092	68	0.036093	0.034001	14	45	52
willnorris/imageproxy	a	Harrison Healey	1	0.002092	48	0.025478	0.023386	14	45	52
willnorris/imageproxy	a	sl	1	0.002092	29	0.015393	0.013301	14	45	52
willnorris/imageproxy	a	Matthew Beatty	1	0.002092	28	0.014862	0.012770	14	45	52
willnorris/imageproxy	a	Maciej Tarnowski	1	0.002092	23	0.012208	0.010116	14	45	52
willnorris/imageproxy	a	Jacopo	1	0.002092	21	0.011146	0.009054	14	45	52
willnorris/imageproxy	a	Ben Haan	1	0.002092	20	0.010616	0.008524	14	45	52
willnorris/imageproxy	a	Will Norris	22	0.046025	18	0.009554	-0.036471	14	45	52
willnorris/imageproxy	a	Connor Peet	1	0.002092	18	0.009554	0.007462	14	45	52
willnorris/imageproxy	a	Vetle Leinonen-Roeim	1	0.002092	17	0.009023	0.006931	14	45	52
willnorris/imageproxy	a	Christopher Brown	1	0.002092	10	0.005308	0.003216	14	45	52
willnorris/imageproxy	a	Pete Smith	1	0.002092	10	0.005308	0.003216	14	45	52
willnorris/imageproxy	a	Mauro Ciancio	1	0.002092	9	0.004777	0.002685	14	45	52
willnorris/imageproxy	a	Ivan Ivanov	2	0.004184	7	0.003715	-0.000469	14	45	52
willnorris/imageproxy	a	Rune Madsen	6	0.012552	5	0.002654	-0.009898	14	45	52
willnorris/imageproxy	a	matematik7	1	0.002092	5	0.002654	0.000562	14	45	52
willnorris/imageproxy	a	Sevki	2	0.004184	3	0.001592	-0.002592	14	45	52
willnorris/imageproxy	a	James Reggio	1	0.002092	3	0.001592	-0.000500	14	45	52
willnorris/imageproxy	a	dependabot[bot]	14	0.029289	1	0.000531	-0.028758	14	45	52
willnorris/imageproxy	a	Bastian Winkler	1	0.002092	1	0.000531	-0.001561	14	45	52
willnorris/imageproxy	a	Ethan Mick	1	0.002092	1	0.000531	-0.001561	14	45	52
willnorris/imageproxy	a	yinpeng	1	0.002092	1	0.000531	-0.001561	14	45	52
willnorris/imageproxy	a	Blake Stoddard	7	0.014644	0	0.000000	-0.014644	14	45	52
willnorris/imageproxy	a	Diego Marangoni	2	0.004184	0	0.000000	-0.004184	14	45	52
willnorris/imageproxy	a	orian	2	0.004184	0	0.000000	-0.004184	14	45	52
willnorris/imageproxy	a	dependabot-preview[bot]	1	0.002092	0	0.000000	-0.002092	14	45	52
willnorris/imageproxy	a	Abdullah Saleem	1	0.002092	0	0.000000	-0.002092	14	45	52
willnorris/imageproxy	a	Albert Song	1	0.002092	0	0.000000	-0.002092	14	45	52
willnorris/imageproxy	a	Alexandre Testu	1	0.002092	0	0.000000	-0.002092	14	45	52
willnorris/imageproxy	a	Amirhosein Zlf	1	0.002092	0	0.000000	-0.002092	14	45	52
